Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
26.870000	-3.563446	323.371164	-20.586236	-6.712680	435.886795	27.783199	-10.276129	759.257967	7.196962	0.266259	0.000000	0.114066	0.265872	0.000000	-0.105887	0.266040	0.000000	-0.012208	1.996660	-0.104115
26.880000	-3.564789	324.318850	-20.713650	-6.776962	436.314487	27.646846	-10.341756	760.633345	6.933193	0.266592	0.000000	0.114120	0.266278	0.000000	-0.105883	0.266414	0.000000	-0.012077	2.003093	-0.087723
26.890000	-3.585299	324.929795	-20.782313	-6.896388	436.749707	27.604374	-10.481692	761.679512	6.822057	0.266920	0.000000	0.114193	0.266699	0.000000	-0.105903	0.266794	0.000000	-0.012009	2.002894	-0.062415
26.900000	-3.619537	325.133487	-20.781070	-7.052986	437.107517	27.651823	-10.672527	762.241016	6.870749	0.267222	0.000000	0.114283	0.267116	0.000000	-0.105941	0.267161	0.000000	-0.012003	1.999155	-0.030045
26.910000	-3.660715	324.926382	-20.716945	-7.216656	437.287786	27.757622	-10.877372	762.214183	7.040673	0.267484	0.000000	0.114384	0.267502	0.000000	-0.105990	0.267493	0.000000	-0.012045	1.995657	0.005372
26.920000	-3.705411	324.369884	-20.611420	-7.355039	437.211495	27.877362	-11.060449	761.581393	7.265939	0.267704	0.000000	0.114488	0.267832	0.000000	-0.106046	0.267775	0.000000	-0.012116	1.995609	0.038471
26.930000	-3.755842	323.566185	-20.492340	-7.443199	436.846723	27.970571	-11.199039	760.412920	7.478230	0.267887	0.000000	0.114587	0.268090	0.000000	-0.106108	0.268002	0.000000	-0.012198	2.000525	0.063880
26.940000	-3.817528	322.623347	-20.384621	-7.470040	436.217641	28.012341	-11.287566	758.840998	7.627719	0.268044	0.000000	0.114674	0.268279	0.000000	-0.106169	0.268178	0.000000	-0.012276	2.009740	0.077797
26.950000	-3.893507	321.626364	-20.303299	-7.439950	435.398075	27.996569	-11.333454	757.024445	7.693269	0.268186	0.000000	0.114743	0.268408	0.000000	-0.106222	0.268313	0.000000	-0.012343	2.020791	0.079199
26.960000	-3.978986	320.626476	-20.251186	-7.369964	434.496102	27.932217	-11.348948	755.122579	7.681030	0.268317	0.000000	0.114793	0.268493	0.000000	-0.106258	0.268420	0.000000	-0.012398	2.030429	0.070151
26.970000	-4.060426	319.649861	-20.221072	-7.283816	433.636041	27.836572	-11.344240	753.285897	7.615498	0.268439	0.000000	0.114824	0.268545	0.000000	-0.106271	0.268502	0.000000	-0.012450	2.035766	0.055005
26.980000	-4.120321	318.716243	-20.200559	-7.204436	432.940731	27.729274	-11.324756	751.656963	7.528713	0.268548	0.000000	0.114837	0.268570	0.000000	-0.106263	0.268563	0.000000	-0.012511	2.035051	0.038817
26.990000	-4.145286	317.854567	-20.177191	-7.146728	432.513897	27.628681	-11.292014	750.368448	7.451488	0.268635	0.000000	0.114832	0.268569	0.000000	-0.106240	0.268599	0.000000	-0.012594	2.027923	0.025652
27.000000	-4.132979	317.107532	-20.142442	-7.112891	432.422956	27.549914	-11.245871	749.530469	7.407471	0.268692	0.000000	0.114805	0.268547	0.000000	-0.106216	0.268610	0.000000	-0.012707	2.015277	0.017476
27.010000	-4.093992	316.525107	-20.094112	-7.092430	432.685927	27.503104	-11.186423	749.211014	7.408990	0.268715	0.000000	0.114756	0.268508	0.000000	-0.106201	0.268597	0.000000	-0.012852	1.998980	0.014005
27.020000	-4.047629	316.152877	-20.037002	-7.067335	433.267956	27.491304	-11.114966	749.420817	7.454300	0.268701	0.000000	0.114685	0.268457	0.000000	-0.106201	0.268562	0.000000	-0.013019	1.981546	0.013400
27.030000	-4.013563	316.021679	-19.981468	-7.020291	434.090334	27.509238	-11.033855	750.112000	7.527766	0.268653	0.000000	0.114598	0.268396	0.000000	-0.106215	0.268507	0.000000	-0.013189	1.965728	0.013346
27.040000	-4.003175	316.142177	-19.939764	-6.941823	435.049463	27.544756	-10.944998	751.191632	7.604989	0.268576	0.000000	0.114508	0.268319	0.000000	-0.106239	0.268429	0.000000	-0.013339	1.953977	0.012017
27.050000	-4.014404	316.505123	-19.921175	-6.832696	436.039574	27.583756	-10.847099	752.544693	7.662579	0.268475	0.000000	0.114432	0.268215	0.000000	-0.106265	0.268324	0.000000	-0.013446	1.947813	0.008605
27.060000	-4.032305	317.085691	-19.928144	-6.700728	436.973187	27.616770	-10.733031	754.058879	7.688626	0.268357	0.000000	0.114382	0.268069	0.000000	-0.106285	0.268190	0.000000	-0.013494	1.947350	0.003319
27.070000	-4.035153	317.848329	-19.955527	-6.554832	437.795648	27.643567	-10.589983	755.643982	7.688042	0.268232	0.000000	0.114362	0.267878	0.000000	-0.106291	0.268026	0.000000	-0.013476	1.951186	-0.003053
27.080000	-4.003664	318.748007	-19.993524	-6.400966	438.491697	27.672520	-10.404629	757.239714	7.678999	0.268113	0.000000	0.114370	0.267646	0.000000	-0.106279	0.267841	0.000000	-0.013399	1.956789	-0.009783
27.090000	-3.929503	319.726689	-20.032659	-6.243069	439.082309	27.714440	-10.172570	758.809012	7.681784	0.268011	0.000000	0.114393	0.267393	0.000000	-0.106251	0.267652	0.000000	-0.013280	1.961295	-0.016709
27.100000	-3.819362	320.708898	-20.067898	-6.087926	439.611103	27.774166	-9.907286	760.320017	7.706270	0.267934	0.000000	0.114418	0.267148	0.000000	-0.106211	0.267479	0.000000	-0.013148	1.962434	-0.024300
27.110000	-3.692734	321.603079	-20.099518	-5.949299	440.122661	27.844921	-9.642030	761.725755	7.745403	0.267886	0.000000	0.114435	0.266941	0.000000	-0.106170	0.267340	0.000000	-0.013030	1.959208	-0.033239
27.120000	-3.574491	322.312708	-20.130384	-5.846566	440.639348	27.908970	-9.421054	762.952065	7.778584	0.267867	0.000000	0.114443	0.266795	0.000000	-0.106134	0.267249	0.000000	-0.012952	1.952007	-0.043777
27.130000	-3.485929	322.754672	-20.161493	-5.796991	441.145893	27.944414	-9.282916	763.900565	7.782919	0.267874	0.000000	0.114446	0.266722	0.000000	-0.106108	0.267209	0.000000	-0.012924	1.942126	-0.055306
27.140000	-3.438457	322.877506	-20.188693	-5.805739	441.589385	27.934702	-9.244192	764.466882	7.746006	0.267900	0.000000	0.114448	0.266717	0.000000	-0.106092	0.267218	0.000000	-0.012948	1.930987	-0.066440
27.150000	-3.432315	322.671805	-20.202630	-5.860209	441.896061	27.876396	-9.292520	764.567852	7.673764	0.267937	0.000000	0.114454	0.266766	0.000000	-0.106084	0.267261	0.000000	-0.013012	1.919584	-0.075579
27.160000	-3.459749	322.169123	-20.192008	-5.933266	441.998124	27.782067	-9.393014	764.167232	7.590057	0.267976	0.000000	0.114461	0.266849	0.000000	-0.106081	0.267325	0.000000	-0.013103	1.908446	-0.081622
27.170000	-3.509983	321.431157	-20.148498	-5.994707	441.858683	27.677327	-9.504691	763.289827	7.528827	0.268013	0.000000	0.114463	0.266947	0.000000	-0.106083	0.267396	0.000000	-0.013209	1.898019	-0.084381
27.180000	-3.572999	320.535219	-20.070933	-6.025247	441.484365	27.592916	-9.598248	762.019575	7.521982	0.268050	0.000000	0.114455	0.267050	0.000000	-0.106091	0.267470	0.000000	-0.013322	1.888974	-0.084443
27.190000	-3.640449	319.562395	-19.966881	-6.025597	440.922234	27.554230	-9.666048	760.484620	7.587349	0.268100	0.000000	0.114434	0.267158	0.000000	-0.106109	0.267554	0.000000	-0.013436	1.882096	-0.082574
27.200000	-3.704115	318.590941	-19.850840	-6.015721	440.245279	27.571875	-9.719838	758.836209	7.721036	0.268183	0.000000	0.114407	0.267280	0.000000	-0.106135	0.267659	0.000000	-0.013542	1.877799	-0.079126
27.210000	-3.754084	317.692052	-19.739734	-6.024598	439.534255	27.637091	-9.778683	757.226293	7.897358	0.268314	0.000000	0.114390	0.267424	0.000000	-0.106164	0.267798	0.000000	-0.013630	1.875732	-0.073910
27.220000	-3.779400	316.922940	-19.647616	-6.075670	438.862151	27.724440	-9.855070	755.785076	8.076825	0.268497	0.000000	0.114401	0.267592	0.000000	-0.106189	0.267973	0.000000	-0.013687	1.874892	-0.066663
27.230000	-3.772585	316.315869	-19.581810	-6.175224	438.283921	27.801049	-9.947810	754.599777	8.219239	0.268720	0.000000	0.114453	0.267780	0.000000	-0.106203	0.268175	0.000000	-0.013706	1.874232	-0.057753
27.240000	-3.736395	315.868720	-19.541955	-6.309118	437.831397	27.838659	-10.045513	753.700110	8.296703	0.268956	0.000000	0.114546	0.267972	0.000000	-0.106204	0.268385	0.000000	-0.013690	1.873317	-0.048534
27.250000	-3.688174	315.546103	-19.521846	-6.448690	437.512650	27.823579	-10.136863	753.058753	8.301730	0.269174	0.000000	0.114660	0.268148	0.000000	-0.106198	0.268577	0.000000	-0.013656	1.872509	-0.040998
27.260000	-3.656868	315.295703	-19.512784	-6.562151	437.315417	27.760879	-10.219018	752.611127	8.248093	0.269347	0.000000	0.114764	0.268288	0.000000	-0.106191	0.268731	0.000000	-0.013628	1.872530	-0.036912
27.270000	-3.671482	315.074585	-19.506852	-6.625931	437.214330	27.671735	-10.297411	752.288923	8.164881	0.269463	0.000000	0.114830	0.268380	0.000000	-0.106190	0.268833	0.000000	-0.013626	1.873769	-0.037018
27.280000	-3.745905	314.872178	-19.499143	-6.631855	437.180844	27.585262	-10.377756	752.053028	8.086117	0.269527	0.000000	0.114837	0.268420	0.000000	-0.106197	0.268882	0.000000	-0.013656	1.875862	-0.040800
27.290000	-3.869106	314.717105	-19.488709	-6.588676	437.193272	27.527890	-10.457778	751.910377	8.039180	0.269550	0.000000	0.114786	0.268408	0.000000	-0.106206	0.268885	0.000000	-0.013709	1.877888	-0.046940
27.300000	-4.007789	314.663938	-19.478381	-6.518256	437.242980	27.513978	-10.526043	751.906914	8.035595	0.269547	0.000000	0.114694	0.268351	0.000000	-0.106209	0.268851	0.000000	-0.013764	1.879022	-0.054093
27.310000	-4.121205	314.767409	-19.473701	-6.447414	437.333128	27.540990	-10.568619	752.100530	8.067286	0.269525	0.000000	0.114586	0.268259	0.000000	-0.106201	0.268789	0.000000	-0.013797	1.879143	-0.061541
27.320000	-4.179887	315.058049	-19.481161	-6.397505	437.469280	27.590915	-10.577393	752.527319	8.109752	0.269484	0.000000	0.114486	0.268141	0.000000	-0.106177	0.268704	0.000000	-0.013792	1.878939	-0.069397
27.330000	-4.177567	315.531357	-19.506085	-6.375472	437.645934	27.637429	-10.553042	753.177281	8.131344	0.269419	0.000000	0.114408	0.268003	0.000000	-0.106140	0.268598	0.000000	-0.013746	1.879389	-0.078338
27.340000	-4.130065	316.154308	-19.550599	-6.370890	437.836455	27.656390	-10.500958	753.990752	8.105793	0.269325	0.000000	0.114355	0.267849	0.000000	-0.106096	0.268469	0.000000	-0.013661	1.880933	-0.089023
27.350000	-4.063173	316.883627	-19.612192	-6.361606	437.993063	27.636032	-10.424779	754.876681	8.023842	0.269199	0.000000	0.114323	0.267678	0.000000	-0.106050	0.268317	0.000000	-0.013544	1.882892	-0.101480
27.360000	-3.997691	317.685010	-19.683407	-6.326121	438.058445	27.582924	-10.323811	755.743449	7.899520	0.269045	0.000000	0.114304	0.267487	0.000000	-0.106008	0.268141	0.000000	-0.013401	1.883567	-0.114720
27.370000	-3.940192	318.543200	-19.753126	-6.256412	437.984226	27.520611	-10.196600	756.527422	7.767488	0.268871	0.000000	0.114292	0.267274	0.000000	-0.105971	0.267946	0.000000	-0.013230	1.881081	-0.126830
27.380000	-3.883610	319.458247	-19.809596	-6.163809	437.747719	27.480321	-10.047414	757.205965	7.670728	0.268690	0.000000	0.114283	0.267045	0.000000	-0.105940	0.267738	0.000000	-0.013033	1.874514	-0.135602
27.390000	-3.815899	320.430376	-19.844480	-6.074166	437.359047	27.486746	-9.890061	757.789425	7.642269	0.268512	0.000000	0.114278	0.266809	0.000000	-0.105914	0.267529	0.000000	-0.012809	1.864686	-0.139505
27.400000	-3.731126	321.441555	-19.856392	-6.014653	436.855299	27.545054	-9.745778	758.296857	7.688664	0.268345	0.000000	0.114275	0.266582	0.000000	-0.105893	0.267329	0.000000	-0.012566	1.854056	-0.138532
27.410000	-3.636924	322.443987	-19.852043	-5.999252	436.284535	27.635729	-9.636177	758.728524	7.783688	0.268194	0.000000	0.114273	0.266379	0.000000	-0.105875	0.267151	0.000000	-0.012319	1.845696	-0.134457
27.420000	-3.554534	323.363189	-19.844014	-6.020531	435.687297	27.720839	-9.575068	759.050486	7.876826	0.268063	0.000000	0.114269	0.266210	0.000000	-0.105859	0.267000	0.000000	-0.012084	1.841846	-0.130263
27.430000	-3.511271	324.116701	-19.845888	-6.051666	435.084425	27.759739	-9.562940	759.201126	7.913851	0.267952	0.000000	0.114260	0.266073	0.000000	-0.105843	0.266875	0.000000	-0.011879	1.842839	-0.128999
27.440000	-3.528606	324.641608	-19.866970	-6.057446	434.476308	27.727096	-9.586055	759.117915	7.860126	0.267859	0.000000	0.114244	0.265955	0.000000	-0.105825	0.266768	0.000000	-0.011713	1.846994	-0.132611
27.450000	-3.611061	324.918659	-19.909092	-6.009067	433.851772	27.624326	-9.620128	758.770435	7.715236	0.267780	0.000000	0.114224	0.265836	0.000000	-0.105803	0.266666	0.000000	-0.011586	1.851532	-0.141279
27.460000	-3.741048	324.981172	-19.966772	-5.896234	433.198961	27.478438	-9.637281	758.180142	7.511668	0.267708	0.000000	0.114206	0.265695	0.000000	-0.105777	0.266554	0.000000	-0.011487	1.854009	-0.153485
27.470000	-3.882549	324.903732	-20.030206	-5.731508	432.510127	27.328759	-9.614055	757.413873	7.298558	0.267632	0.000000	0.114199	0.265515	0.000000	-0.105747	0.266419	0.000000	-0.011399	1.853485	-0.166652
27.480000	-3.992816	324.776058	-20.089202	-5.544842	431.778184	27.208647	-9.537657	756.554260	7.119450	0.267539	0.000000	0.114210	0.265289	0.000000	-0.105712	0.266251	0.000000	-0.011304	1.850868	-0.178064
27.490000	-4.037635	324.674981	-20.136210	-5.370356	430.990739	27.132173	-9.407993	755.665737	6.995967	0.267416	0.000000	0.114239	0.265015	0.000000	-0.105670	0.266045	0.000000	-0.011185	1.848331	-0.185790
27.500000	-4.003863	324.647381	-20.167535	-5.231292	430.130844	27.092653	-9.235158	754.778240	6.925122	0.267253	0.000000	0.114279	0.264697	0.000000	-0.105616	0.265797	0.000000	-0.011034	1.848204	-0.189368
27.510000	-3.903847	324.709374	-20.183135	-5.130581	429.189309	27.072511	-9.034431	753.898690	6.889379	0.267042	0.000000	0.114316	0.264334	0.000000	-0.105548	0.265503	0.000000	-0.010851	1.851916	-0.189965
27.520000	-3.769614	324.857477	-20.185967	-5.051843	428.183815	27.057146	-8.821459	753.041293	6.871181	0.266781	0.000000	0.114333	0.263926	0.000000	-0.105470	0.265161	0.000000	-0.010648	1.859428	-0.189831
27.530000	-3.638849	325.082381	-20.181522	-4.969774	427.172699	27.044012	-8.608624	752.255074	6.862492	0.266474	0.000000	0.114317	0.263469	0.000000	-0.105387	0.264771	0.000000	-0.010444	1.869339	-0.191184
27.540000	-3.538157	325.377258	-20.177306	-4.863631	426.252247	27.042389	-8.401788	751.629494	6.865086	0.266128	0.000000	0.114260	0.262961	0.000000	-0.105310	0.264335	0.000000	-0.010261	1.879502	-0.195068
27.550000	-3.470647	325.737865	-20.181607	-4.726410	425.535680	27.065820	-8.197055	751.273535	6.884214	0.265750	0.000000	0.114166	0.262409	0.000000	-0.105243	0.263859	0.000000	-0.010113	1.887870	-0.200794
27.560000	-3.413576	326.156869	-20.201438	-4.565583	425.122837	27.123112	-7.979156	751.279699	6.921676	0.265349	0.000000	0.114044	0.261824	0.000000	-0.105186	0.263353	0.000000	-0.010012	1.893228	-0.206263
27.570000	-3.327753	326.617523	-20.240542	-4.396311	425.074294	27.213438	-7.724061	751.691817	6.972897	0.264928	0.000000	0.113907	0.261224	0.000000	-0.105131	0.262832	0.000000	-0.009958	1.895539	-0.208917
27.580000	-3.174996	327.091956	-20.298712	-4.231830	425.399719	27.327631	-7.406824	752.491679	7.028919	0.264490	0.000000	0.113765	0.260628	0.000000	-0.105073	0.262304	0.000000	-0.009949	1.895824	-0.206742
27.590000	-2.935929	327.547252	-20.372778	-4.076540	426.061437	27.454046	-7.012467	753.608696	7.081268	0.264032	0.000000	0.113622	0.260050	0.000000	-0.105012	0.261777	0.000000	-0.009984	1.895704	-0.198793
27.600000	-2.620336	327.958444	-20.458323	-3.925115	426.987115	27.585031	-6.545449	754.945563	7.126709	0.263555	0.000000	0.113478	0.259495	0.000000	-0.104953	0.261255	0.000000	-0.010063	1.896826	-0.185150
27.610000	-2.266162	328.322732	-20.550735	-3.767131	428.083677	27.720095	-6.033292	756.406407	7.169361	0.263063	0.000000	0.113331	0.258963	0.000000	-0.104911	0.260740	0.000000	-0.010180	1.900399	-0.166614
27.620000	-1.928628	328.666734	-20.645183	-3.593636	429.247605	27.864051	-5.522264	757.914330	7.218870	0.262573	0.000000	0.113182	0.258450	0.000000	-0.104892	0.260236	0.000000	-0.010323	1.906910	-0.144603
27.630000	-1.664446	329.040805	-20.736393	-3.401804	430.371381	28.021539	-5.066251	759.412173	7.285147	0.262107	0.000000	0.113036	0.257954	0.000000	-0.104896	0.259753	0.000000	-0.010469	1.915992	-0.121402
27.640000	-1.516662	329.500997	-20.819567	-3.196031	431.348977	28.191158	-4.712695	760.849958	7.371592	0.261696	0.000000	0.112898	0.257476	0.000000	-0.104910	0.259303	0.000000	-0.010585	1.926401	-0.100433
27.650000	-1.503945	330.086220	-20.892709	-2.986404	432.083355	28.362011	-4.490351	762.169559	7.469302	0.261371	0.000000	0.112774	0.257023	0.000000	-0.104916	0.258905	0.000000	-0.010639	1.936139	-0.085950
27.660000	-1.616208	330.801221	-20.959109	-2.786214	432.496435	28.513581	-4.402424	763.297642	7.554471	0.261151	0.000000	0.112670	0.256603	0.000000	-0.104896	0.258572	0.000000	-0.010609	1.942770	-0.081858
27.670000	-1.817044	331.612872	-21.027866	-2.609172	432.539048	28.618706	-4.426217	764.151908	7.590840	0.261039	0.000000	0.112590	0.256226	0.000000	-0.104843	0.258312	0.000000	-0.010488	1.943941	-0.090091
27.680000	-2.052523	332.460060	-21.111111	-2.466065	432.197250	28.649514	-4.518589	764.657302	7.538404	0.261021	0.000000	0.112536	0.255899	0.000000	-0.104761	0.258123	0.000000	-0.010287	1.938012	-0.109503
27.690000	-2.264827	333.270552	-21.218379	-2.361128	431.493004	28.586138	-4.625956	764.763551	7.367762	0.261069	0.000000	0.112511	0.255626	0.000000	-0.104665	0.257995	0.000000	-0.010025	1.924597	-0.136085
27.700000	-2.407691	333.976235	-21.350474	-2.289847	430.479852	28.426421	-4.697538	764.456087	7.075952	0.261152	0.000000	0.112519	0.255409	0.000000	-0.104572	0.257916	0.000000	-0.009730	1.904810	-0.164504
27.710000	-2.459151	334.521784	-21.496035	-2.240341	429.235525	28.192358	-4.699491	763.757312	6.696327	0.261243	0.000000	0.112559	0.255246	0.000000	-0.104493	0.257871	0.000000	-0.009425	1.881126	-0.190092
27.720000	-2.426890	334.868031	-21.633273	-2.198887	427.852271	27.928396	-4.625775	762.720304	6.295125	0.261325	0.000000	0.112630	0.255135	0.000000	-0.104431	0.257852	0.000000	-0.009130	1.856883	-0.210186
27.730000	-2.343424	334.995176	-21.737012	-2.157408	426.424148	27.689815	-4.500829	761.419322	5.952802	0.261394	0.000000	0.112723	0.255067	0.000000	-0.104382	0.257850	0.000000	-0.008862	1.835610	-0.224219
27.740000	-2.252457	334.909390	-21.788278	-2.119002	425.031343	27.524766	-4.371456	759.940727	5.736484	0.261453	0.000000	0.112827	0.255034	0.000000	-0.104343	0.257862	0.000000	-0.008633	1.820297	-0.232821
27.750000	-2.191846	334.650757	-21.781787	-2.098108	423.725132	27.457547	-4.289952	758.375878	5.675756	0.261504	0.000000	0.112930	0.255020	0.000000	-0.104309	0.257879	0.000000	-0.008446	1.812747	-0.236716
27.760000	-2.180384	334.295558	-21.727456	-2.114468	422.520024	27.480555	-4.294850	756.815568	5.753095	0.261544	0.000000	0.113016	0.255011	0.000000	-0.104282	0.257894	0.000000	-0.008298	1.813163	-0.236143
27.770000	-2.213667	333.946360	-21.645387	-2.183394	421.398191	27.558354	-4.397060	755.344538	5.912965	0.261564	0.000000	0.113076	0.254997	0.000000	-0.104263	0.257898	0.000000	-0.008175	1.820105	-0.231048
27.780000	-2.269975	333.709739	-21.557562	-2.307075	420.325078	27.641893	-4.577050	754.034808	6.084331	0.261556	0.000000	0.113103	0.254979	0.000000	-0.104258	0.257887	0.000000	-0.008062	1.830897	-0.221742
27.790000	-2.322512	333.669674	-21.481137	-2.471350	419.268533	27.686820	-4.793860	752.938203	6.205683	0.261515	0.000000	0.113101	0.254962	0.000000	-0.104268	0.257863	0.000000	-0.007940	1.842368	-0.209489
27.800000	-2.351870	333.868664	-21.426390	-2.649284	418.212121	27.668673	-5.001151	752.080786	6.242285	0.261445	0.000000	0.113077	0.254951	0.000000	-0.104293	0.257831	0.000000	-0.007797	1.851679	-0.196593
27.810000	-2.352974	334.305265	-21.398594	-2.809051	417.157905	27.589524	-5.162022	751.463175	6.190930	0.261352	0.000000	0.113042	0.254942	0.000000	-0.104328	0.257791	0.000000	-0.007626	1.856935	-0.185914
27.820000	-2.333748	334.948016	-21.400495	-2.921828	416.121184	27.474344	-5.255574	751.069206	6.073849	0.261245	0.000000	0.113006	0.254917	0.000000	-0.104364	0.257738	0.000000	-0.007425	1.857442	-0.180071
27.830000	-2.306988	335.757517	-21.432548	-2.966923	415.124056	27.359437	-5.273911	750.881579	5.926889	0.261127	0.000000	0.112976	0.254845	0.000000	-0.104387	0.257654	0.000000	-0.007193	1.853593	-0.180677
27.840000	-2.280296	336.705899	-21.491213	-2.934314	414.193634	27.278145	-5.214613	750.899535	5.786931	0.260995	0.000000	0.112951	0.254697	0.000000	-0.104384	0.257523	0.000000	-0.006931	1.846525	-0.187869
27.850000	-2.249749	337.786696	-21.568193	-2.826275	413.365570	27.249662	-5.076030	751.152264	5.681469	0.260843	0.000000	0.112923	0.254459	0.000000	-0.104349	0.257333	0.000000	-0.006644	1.837713	-0.200278
27.860000	-2.200671	339.014050	-21.653217	-2.658714	412.687983	27.274839	-4.859392	751.702027	5.621622	0.260669	0.000000	0.112883	0.254140	0.000000	-0.104279	0.257088	0.000000	-0.006341	1.828635	-0.215408
27.870000	-2.114942	340.413502	-21.739814	-2.460730	412.218387	27.339279	-4.575679	752.631881	5.599465	0.260474	0.000000	0.112825	0.253775	0.000000	-0.104184	0.256809	0.000000	-0.006033	1.820531	-0.230296
27.880000	-1.980867	342.006646	-21.830229	-2.270046	412.009096	27.420908	-4.250918	754.015734	5.590680	0.260269	0.000000	0.112753	0.253415	0.000000	-0.104078	0.256526	0.000000	-0.005730	1.814184	-0.242218
27.890000	-1.800630	343.791603	-21.935216	-2.123431	412.083972	27.498182	-3.924064	755.875568	5.562968	0.260066	0.000000	0.112681	0.253106	0.000000	-0.103980	0.256272	0.000000	-0.005440	1.809726	-0.249223
27.900000	-1.591808	345.723434	-22.067434	-2.044466	412.417084	27.556288	-3.636275	758.140515	5.488856	0.259880	0.000000	0.112631	0.252878	0.000000	-0.103907	0.256070	0.000000	-0.005164	1.806540	-0.250372
27.910000	-1.382352	347.702216	-22.231435	-2.033919	412.926262	27.590449	-3.416271	760.628475	5.359016	0.259727	0.000000	0.112620	0.252738	0.000000	-0.103871	0.255931	0.000000	-0.004908	1.803421	-0.245759
27.920000	-1.201397	349.577269	-22.415830	-2.068441	413.488615	27.606095	-3.269838	763.065880	5.190267	0.259622	0.000000	0.112654	0.252675	0.000000	-0.103872	0.255856	0.000000	-0.004675	1.799059	-0.236363
27.930000	-1.069923	351.171153	-22.592557	-2.110056	413.973602	27.615552	-3.179978	765.144746	5.022996	0.259578	0.000000	0.112721	0.252669	0.000000	-0.103907	0.255839	0.000000	-0.004480	1.792681	-0.223775
27.940000	-0.995220	352.318091	-22.724685	-2.123230	414.279405	27.631409	-3.118448	766.597484	4.906724	0.259603	0.000000	0.112798	0.252705	0.000000	-0.103961	0.255876	0.000000	-0.004338	1.784535	-0.209801
27.950000	-0.971223	352.904211	-22.779792	-2.091623	414.356751	27.658625	-3.062843	767.260951	4.878832	0.259702	0.000000	0.112858	0.252776	0.000000	-0.104023	0.255963	0.000000	-0.004265	1.775936	-0.196028
27.960000	-0.984130	352.895967	-22.742910	-2.026216	414.211616	27.689306	-3.010343	767.107577	4.946395	0.259866	0.000000	0.112886	0.252885	0.000000	-0.104081	0.256099	0.000000	-0.004267	1.768777	-0.183534
27.970000	-1.020410	352.348493	-22.622928	-1.961089	413.889302	27.703823	-2.981497	766.237796	5.080893	0.260082	0.000000	0.112885	0.253044	0.000000	-0.104134	0.256283	0.000000	-0.004339	1.764729	-0.172847
27.980000	-1.073580	351.393071	-22.449397	-1.939680	413.450420	27.679093	-3.013259	764.843500	5.229695	0.260331	0.000000	0.112875	0.253269	0.000000	-0.104184	0.256516	0.000000	-0.004461	1.764486	-0.164119
27.990000	-1.146929	350.208185	-22.261280	-1.998705	412.950682	27.600717	-3.145633	763.158878	5.339436	0.260600	0.000000	0.112886	0.253575	0.000000	-0.104238	0.256802	0.000000	-0.004602	1.767458	-0.157319
28.000000	-1.251163	348.980682	-22.092878	-2.156517	412.431618	27.472855	-3.407679	761.412312	5.379976	0.260887	0.000000	0.112944	0.253975	0.000000	-0.104299	0.257145	0.000000	-0.004730	1.772017	-0.152317
28.010000	-1.397983	347.864787	-21.963051	-2.408666	411.921900	27.320073	-3.806647	759.786695	5.357020	0.261202	0.000000	0.113059	0.254469	0.000000	-0.104369	0.257553	0.000000	-0.004820	1.776184	-0.148827
28.020000	-1.592151	346.948545	-21.871698	-2.729389	411.443112	27.179148	-4.321537	758.391660	5.307450	0.261557	0.000000	0.113221	0.255047	0.000000	-0.104445	0.258026	0.000000	-0.004865	1.778373	-0.146336
28.030000	-1.825469	346.238423	-21.803852	-3.076499	411.013122	27.084255	-4.901964	757.251546	5.280404	0.261960	0.000000	0.113400	0.255682	0.000000	-0.104519	0.258552	0.000000	-0.004876	1.777861	-0.144102
28.040000	-2.075619	345.669688	-21.738633	-3.398552	410.644613	27.052725	-5.474167	756.314300	5.314093	0.262403	0.000000	0.113559	0.256339	0.000000	-0.104585	0.259109	0.000000	-0.004880	1.774796	-0.141258
28.050000	-2.311103	345.141709	-21.659013	-3.644501	410.342205	27.078386	-5.955601	755.483914	5.419374	0.262865	0.000000	0.113664	0.256977	0.000000	-0.104637	0.259665	0.000000	-0.004904	1.769837	-0.136924
28.060000	-2.500847	344.566742	-21.558844	-3.775442	410.103652	27.135354	-6.276287	754.670397	5.576510	0.263310	0.000000	0.113702	0.257565	0.000000	-0.104675	0.260186	0.000000	-0.004967	1.763692	-0.130287
28.070000	-2.624664	343.913587	-21.445129	-3.775928	409.926572	27.189783	-6.400591	753.840165	5.744653	0.263704	0.000000	0.113676	0.258082	0.000000	-0.104701	0.260645	0.000000	-0.005074	1.756859	-0.120627
28.080000	-2.680055	343.228112	-21.335145	-3.660902	409.815753	27.213686	-6.340957	753.043875	5.878540	0.264023	0.000000	0.113610	0.258527	0.000000	-0.104722	0.261031	0.000000	-0.005210	1.749702	-0.107374
28.090000	-2.682478	342.621337	-21.249616	-3.474897	409.783817	27.194928	-6.157375	752.405167	5.945311	0.264261	0.000000	0.113532	0.258913	0.000000	-0.104746	0.261347	0.000000	-0.005350	1.742765	-0.090263
